isoform_id,gene_name,best_day,p_value,fdr
ENSMUST00000079472,Aadat,Day12,0.0308128940191864,0.0369279402927739
ENSMUST00000003710,Aak1,Day12,0.00358692393599147,0.0102235380118667
ENSMUST00000136757,Aamdc,Day3,8.95329042460702e-7,1.7230779600818e-4
ENSMUST00000186833,Aamp,Day6,0.0282116562494299,0.0352293673466645
ENSMUST00000090025,Aard,Day3,3.789980091331e-4,0.00298405880514558
ENSMUST00000146570,Aasdh,Day12,0.0252433244526815,0.0328507892666076
ENSMUST00000031707,Aass,Day6,0.0281761247110821,0.0351995006467114
ENSMUST00000018841,Aatf,Day6,0.0434922654178396,0.0455466649848424
ENSMUST00000103020,Aatk,Day12,0.00817015226748696,0.0166235231913949
ENSMUST00000065987,Abat,Day12,0.00437494146306727,0.0114748333617208
ENSMUST00000030010,Abca1,Day3,1.6179476932753e-4,0.00196445831062345
ENSMUST00000039013,Abca3,Day12,0.00439555471189657,0.0115032724318266
ENSMUST00000136358,Abca4,Day3,0.029426998625575,0.0361515699417434
ENSMUST00000132517,Abca7,Day12,9.3225056409529e-4,0.00483572866045179
ENSMUST00000126499,Abca9,Day3,0.00649372115398905,0.0144296118078239
ENSMUST00000160081,Abcb6,Day12,0.0146701611609672,0.023584198846326
ENSMUST00000033695,Abcb7,Day12,0.00612342985224623,0.0140622769171389
ENSMUST00000156089,Abcc1,Day12,0.0182018281859423,0.0269958941194246
ENSMUST00000131423,Abcc12,Day3,0.00477163641086387,0.0121103716895873
ENSMUST00000036554,Abcc4,Day3,0.00165534103107656,0.00663429129695583
ENSMUST00000096199,Abcc5,Day3,0.0140430818781555,0.0228893847940665
ENSMUST00000002084,Abcd1,Day3,0.0102664627357003,0.0191574912973188
ENSMUST00000069511,Abcd2,Day6,0.0120188335705567,0.020931173834056
ENSMUST00000197383,Abcd3,Day12,0.0024002285459892,0.00816738768241651
ENSMUST00000222581,Abcd4,Day3,0.00112719020620722,0.00533935080763101
ENSMUST00000080536,Abce1,Day6,7.2746827490166e-4,0.00419242082411657
ENSMUST00000030795,Abcf2,Day6,0.0402233572334031,0.0435008642690097
ENSMUST00000154660,Abcf3,Day12,0.00373041866979362,0.0103780312322649
ENSMUST00000024829,Abcg1,Day3,0.0040182574110158,0.0109214315700002
ENSMUST00000161354,Abcg4,Day12,0.0046028480129988204,0.0118535773263216
ENSMUST00000201125,Abhd1,Day12,2.50951486946427e-6,2.671698942145e-4
ENSMUST00000123227,Abhd11,Day12,2.9348920916749e-4,0.00264338480662098
ENSMUST00000138608,Abhd12,Day12,8.18912391256088e-5,0.00136247144729764
ENSMUST00000139793,Abhd13,Day12,0.0466351513681721,0.0477191029389644
ENSMUST00000171925,Abhd14a,Day12,0.00989234986598952,0.018718069689044
ENSMUST00000213179,Abhd14b,Day3,1.7317914959202e-4,0.00203175889747037
ENSMUST00000094004,Abhd15,Day3,6.1388084699942e-4,0.00385408568152243
ENSMUST00000236549,Abhd17b,Day12,0.00895348872340374,0.0176208531759022
ENSMUST00000117085,Abhd17c,Day12,0.025313258780734,0.032898636532391
ENSMUST00000204797,Abhd18,Day12,0.0364148600467072,0.0409715792812887
ENSMUST00000117726,Abhd3,Day12,0.00513364108909742,0.0126095495231134
ENSMUST00000041197,Abhd4,Day3,3.3334861769795e-4,0.00281517830515808
ENSMUST00000035128,Abhd5,Day3,1.56544995955077e-5,6.4420085391296e-4
ENSMUST00000166497,Abhd6,Day12,0.00297132992038307,0.00920036639178019
ENSMUST00000188618,Abi2,Day12,0.00126092036606706,0.00568664288572156
ENSMUST00000231781,Abi3bp,Day12,0.0110497295868068,0.0199351304921526
ENSMUST00000045368,Abitram,Day12,0.0305391791091199,0.0369263378160475
ENSMUST00000142554,Abl1,Day12,0.0229083386261735,0.0311466882414824
ENSMUST00000104902,Ablim1,Day3,0.00970424685311899,0.0185582381721888
ENSMUST00000054598,Ablim2,Day12,0.00117031062508011,0.00546390649894526
ENSMUST00000049378,Ablim3,Day12,0.0306134380899358,0.0369279402927739
ENSMUST00000108408,Abr,Day3,0.0166892041853377,0.0255397524099346
ENSMUST00000220110,Abracl,Day3,0.00165517101337986,0.00663429129695583
ENSMUST00000032169,Abtb1,Day3,0.0140709205595237,0.0229081812387324
ENSMUST00000131122,Abtb2,Day12,0.0186110216372974,0.0273735742262278
ENSMUST00000041053,Acaa2,Day3,8.70662112184561e-7,1.722759326527e-4
ENSMUST00000020843,Acaca,Day12,0.0306331590717103,0.0369279402927739
ENSMUST00000102582,Acacb,Day6,0.0300781494465061,0.0366005226687914
ENSMUST00000111770,Acad10,Day3,7.2896429309921e-4,0.00419500296905713
ENSMUST00000060513,Acad8,Day3,0.00396149803885748,0.0108230116363271
ENSMUST00000198050,Acad9,Day12,0.0383279469870821,0.0422779751417166
ENSMUST00000027153,Acadl,Day3,1.27799345750468e-6,1.9828712443376e-4
ENSMUST00000072697,Acadm,Day3,1.83285627703977e-5,6.9282905616783e-4
ENSMUST00000031524,Acads,Day3,1.8419112703949e-6,2.3890067161451e-4
ENSMUST00000137187,Acadvl,Day12,0.00729041179898282,0.0155290549518628
ENSMUST00000231125,Acap2,Day12,0.00602893921790759,0.0139324810583559
ENSMUST00000126582,Acap3,Day3,0.0155641500138589,0.0244614418945729
ENSMUST00000034547,Acat1,Day12,0.0124259367657398,0.021310945750156
ENSMUST00000007005,Acat2,Day12,5.83461118037754e-5,0.00117599755495497
ENSMUST00000024492,Acbd4,Day3,3.7397497871483e-4,0.00297264066679004
ENSMUST00000144088,Acbd5,Day6,0.0242290534126026,0.0319778769570223
ENSMUST00000115089,Acbd7,Day3,0.0410169357259761,0.0440095405036675
ENSMUST00000111246,Accs,Day3,7.1814315916785e-4,0.00416267520439109
ENSMUST00000001963,Ace,Day12,7.2294396093264e-4,0.00417596634287643
ENSMUST00000151258,Acer3,Day3,1.6715611539264e-4,0.00200459013144083
ENSMUST00000085934,Ache,Day12,0.0299443477807126,0.036498579532136
ENSMUST00000123875,Acin1,Day12,0.00625871283005253,0.0142378568247158
ENSMUST00000065587,Ackr3,Day3,0.00961214787292541,0.0184590062892234
ENSMUST00000038006,Acmsd,Day3,0.0485082915133035,0.0490226435061232
ENSMUST00000168120,Acot1,Day3,4.7304044000373e-4,0.00335146225829937
ENSMUST00000102762,Acot11,Day12,3.6486106736421e-4,0.00293045516183582
ENSMUST00000022120,Acot12,Day12,0.0297266596550363,0.0363323823275253
ENSMUST00000006900,Acot13,Day3,9.7070057777082e-4,0.00495374096483503
ENSMUST00000021649,Acot2,Day12,0.0456064203479537,0.0470206821853548
ENSMUST00000056822,Acot6,Day12,0.00326446504112565,0.00968548292293655
ENSMUST00000105652,Acot7,Day12,1.40337931637813e-5,6.1517812710611e-4
ENSMUST00000026324,Acot9,Day3,2.66095354466422e-5,8.2063151304244e-4
ENSMUST00000116361,Acox2,Day12,0.0263160527573737,0.0337490457008853
ENSMUST00000068947,Acox3,Day3,0.00285354797129644,0.00899429332999974
ENSMUST00000074038,Acp1,Day3,0.014233174374537,0.0231043783541247
ENSMUST00000107945,Acp4,Day6,0.0281771870777722,0.0351995006467114
ENSMUST00000090759,Acp6,Day3,2.5950476491365e-4,0.0024899270708278
ENSMUST00000231216,Acr,Day12,0.0183210115501716,0.027111135556609
ENSMUST00000112414,Acrbp,Day6,0.00341508906314081,0.00995238899224858
ENSMUST00000034822,Acsbg1,Day12,7.41599232245704e-7,1.6311108388349e-4
ENSMUST00000103164,Acsf2,Day3,0.00265986171349808,0.00863811008036903
ENSMUST00000015160,Acsf3,Day3,0.0112069212793687,0.0200973505426543
ENSMUST00000211289,Acsl1,Day6,0.00759169817350924,0.0158328476547658
ENSMUST00000142704,Acsl3,Day12,0.00258832320022806,0.00852902351869684
ENSMUST00000033634,Acsl4,Day12,0.0107887896788402,0.0197257353998344
ENSMUST00000043150,Acsl5,Day12,0.00568364258107501,0.0134322949888082
ENSMUST00000093106,Acsl6,Day12,7.3309707788804e-4,0.00421031219911886
ENSMUST00000028944,Acss1,Day3,0.00986865663004155,0.0186858722240852
ENSMUST00000065973,Acss2,Day12,0.021506031706781,0.0299397109696892
ENSMUST00000165067,Acss3,Day3,0.00849352238318368,0.017040448845609
ENSMUST00000238147,Acta2,Day6,0.0286666626756328,0.0355271364367054
ENSMUST00000090269,Actc1,Day3,7.29812100170868e-5,0.00128855384106151
ENSMUST00000128055,Actg1,Day3,1.5023981512696e-4,0.00190014511950911
ENSMUST00000029214,Actl6a,Day6,0.00373032995230715,0.0103780312322649
ENSMUST00000031725,Actl6b,Day12,4.05611041864873e-7,1.1597578575607e-4
ENSMUST00000064204,Actn2,Day3,0.0426576683140542,0.0451378956689393
ENSMUST00000237742,Actr1a,Day6,0.00379281445910529,0.010505560669664
ENSMUST00000043951,Actr1b,Day12,0.022582800278089,0.0308596474318295
ENSMUST00000128727,Actr3b,Day12,1.6933806871399e-4,0.0020126493143175
ENSMUST00000020109,Actr6,Day12,0.00307346098603944,0.00936876662131884
ENSMUST00000224067,Actr8,Day12,0.00629997457819753,0.0142845916102088
ENSMUST00000063886,Acvr2a,Day6,0.0417050139028886,0.0445305869974028
ENSMUST00000214275,Acy1,Day3,0.001404375015153,0.00605266277525568
ENSMUST00000236510,Acy3,Day3,1.73241179068917e-6,2.3271289926606e-4
ENSMUST00000074613,Acyp2,Day12,4.47224259703116e-5,0.00103721825700555
ENSMUST00000017841,Ada,Day3,6.3231387409434e-4,0.0039053084398769
ENSMUST00000119031,Adal,Day6,0.0155778740932615,0.0244624773960147
ENSMUST00000144537,Adam10,Day3,0.0196407166101691,0.0282970618825422
ENSMUST00000067680,Adam12,Day3,7.98213557071659e-5,0.00134706950630601
ENSMUST00000074582,Adam15,Day3,0.00148777272364486,0.00626071527610526
ENSMUST00000142092,Adam17,Day3,3.5627119630332e-4,0.0028996894791742
ENSMUST00000137014,Adam19,Day3,0.00174348662319013,0.00682894026676133
ENSMUST00000115386,Adam22,Day12,4.913843058667e-4,0.00343118477024936
ENSMUST00000114107,Adam23,Day12,0.00409352461227075,0.0110405464377579
ENSMUST00000111072,Adam28,Day12,0.0224428377756323,0.030775102636289398
ENSMUST00000119720,Adam32,Day12,0.0182594273718566,0.0270552590204109
ENSMUST00000156647,Adam8,Day12,0.004287408434692,0.01134485455055
ENSMUST00000084035,Adam9,Day3,0.00311890303086815,0.00946404550679593
ENSMUST00000023610,Adamts1,Day12,8.0245294489789e-4,0.00441602851034679
ENSMUST00000087623,Adamts10,Day12,0.00716712764271632,0.0153290478366425
ENSMUST00000228940,Adamts12,Day3,2.54342770356075e-6,2.6793002887772e-4
ENSMUST00000092486,Adamts14,Day3,0.0172879895334519,0.0260929877469301
ENSMUST00000109694,Adamts16,Day12,0.00163659574244879,0.0065934911000629
ENSMUST00000154103,Adamts17,Day3,0.0242290534126026,0.0319778769570223
ENSMUST00000052907,Adamts19,Day3,0.0253811068854896,0.0329550992094113
ENSMUST00000198151,Adamts3,Day12,3.8312829601849e-4,0.00299426507021095
ENSMUST00000219033,Adamts4,Day3,5.44521518475172e-6,3.8289447091288e-4
ENSMUST00000023611,Adamts5,Day12,0.00532907417898676,0.0129051929452414
ENSMUST00000224784,Adamts6,Day3,6.5551416764841e-4,0.00397941039292784
ENSMUST00000147250,Adamts7,Day3,5.796890309625e-4,0.00373069966389535
ENSMUST00000163037,Adamts8,Day3,0.0156246970287609,0.0244624773960147
ENSMUST00000125490,Adamts9,Day3,6.2947811983404e-4,0.00389920457379113
ENSMUST00000091233,Adamtsl2,Day6,0.0286666626756327,0.0355271364367054
ENSMUST00000110865,Adap1,Day12,7.5087173263799e-4,0.00426568763007342
ENSMUST00000098924,Adar,Day12,0.00693565234265281,0.0150462910945367
ENSMUST00000020496,Adarb1,Day12,0.00617507416537,0.0141185868654193
ENSMUST00000064473,Adarb2,Day12,3.5791588097533e-4,0.0028996894791742
ENSMUST00000034427,Adat1,Day6,0.0175005733750109,0.0263027690997103
ENSMUST00000019944,Adat2,Day3,0.0367848321842038,0.0411838032831555
ENSMUST00000161783,Adck5,Day6,0.0348928978322968,0.039814226675413
ENSMUST00000020706,Adcy1,Day12,6.9059352332279e-4,0.00408217051662896
ENSMUST00000152792,Adcy3,Day12,0.00238957312312404,0.00814636451359696
ENSMUST00000114913,Adcy5,Day12,4.7337415959092e-4,0.00335146225829937
ENSMUST00000171456,Adcy7,Day6,0.0252057790211223,0.0328507892666076
ENSMUST00000023007,Adcy8,Day12,0.0272953398277127,0.0345005510989372
ENSMUST00000117801,Adcy9,Day12,0.0184126845489919,0.0271733497390485
ENSMUST00000070736,Adcyap1r1,Day3,3.2184305827842e-4,0.00276467330963206
ENSMUST00000001108,Add1,Day12,3.5013335306222e-4,0.00287681406467174
ENSMUST00000205034,Add2,Day6,1.4668694534258e-4,0.00187241021111729
ENSMUST00000111741,Add3,Day12,8.26239768749737e-5,0.0013692612022993
ENSMUST00000178514,Adgra2,Day12,8.1702268147032e-4,0.00446429401300261
ENSMUST00000185682,Adgrb1,Day12,5.8145217722838e-4,0.00373297868140281
ENSMUST00000121049,Adgrb2,Day12,0.00212716542115976,0.00762780174361169
ENSMUST00000126626,Adgrb3,Day12,0.00120576131173045,0.0055568299917764
ENSMUST00000075843,Adgre5,Day3,0.00368890825830281,0.0103510564345794
ENSMUST00000093271,Adgrg1,Day3,3.9359486821111e-4,0.00304308996191187
ENSMUST00000211974,Adgrg3,Day3,0.00316577861590261,0.00952942431333409
ENSMUST00000207953,Adgrg6,Day3,9.4229284289648e-4,0.00485206875497123
ENSMUST00000023437,Adgrg7,Day6,0.0242290534126026,0.0319778769570223
ENSMUST00000132500,Adgrl1,Day12,0.00583779389822192,0.0136722963811036
ENSMUST00000200543,Adgrl2,Day3,0.029174508086292,0.0359428646649719
ENSMUST00000122356,Adgrl3,Day12,2.4599356887489e-4,0.00241469410545903
ENSMUST00000126444,Adgrv1,Day3,8.97787326370469e-6,4.8767169454037e-4
ENSMUST00000005964,Adh5,Day6,0.045074407699996,0.0466258860982697
ENSMUST00000027044,Adhfe1,Day12,3.3131053062418e-4,0.00280388172111757
ENSMUST00000027727,Adipor1,Day3,1.41373060804639e-5,6.1517812710611e-4
ENSMUST00000032272,Adipor2,Day12,0.0178805510299225,0.0267093983777818
ENSMUST00000045376,Adk,Day6,8.63399869741599e-5,0.001403813841826
ENSMUST00000033054,Adm,Day3,0.0129811183035154,0.0217821162680132
ENSMUST00000075686,Ado,Day12,0.00923037770406987,0.0179801469340106
ENSMUST00000038191,Adora1,Day12,4.9067491693577e-4,0.00342907069220304
ENSMUST00000105420,Adora2a,Day3,0.00796896217707055,0.0163521404525392
ENSMUST00000018644,Adora2b,Day12,0.0287771512950867,0.0356243618982658
ENSMUST00000232145,Adprh,Day12,0.048307309409273,0.0488812334593831
ENSMUST00000033825,Adprhl1,Day3,0.00789277725689363,0.0162507907413565
ENSMUST00000036700,Adra2a,Day12,5.39176225247129e-5,0.00113476468436607
ENSMUST00000053640,Adrb2,Day3,0.0252433244526817,0.0328507892666076
ENSMUST00000102923,Aebp1,Day3,0.00287249845943605,0.00903651999759667
ENSMUST00000123824,Aen,Day12,2.7336463561211e-4,0.002543650944573
ENSMUST00000064571,Afap1,Day3,0.0019923059063498,0.00738796282497843
ENSMUST00000120472,Afap1l1,Day12,0.0300781494465061,0.0366005226687914
ENSMUST00000111584,Afap1l2,Day12,0.00202722474959816,0.00746595022476743
ENSMUST00000170827,Afdn,Day3,0.0160926167700849,0.0249362884002567
ENSMUST00000054979,Aff1,Day3,0.0101889194773016,0.0190786063558978
ENSMUST00000139977,Aff2,Day12,0.0329983493090551,0.038457084046858
ENSMUST00000095027,Aff3,Day6,3.6310058837596e-4,0.00292100413036371
ENSMUST00000041024,Afg1l,Day12,9.0196933828756e-4,0.00472654696187314
ENSMUST00000033920,Aga,Day3,3.93698665992481e-5,9.696395354344e-4
ENSMUST00000217941,Agap2,Day12,0.0395850081073951,0.0430454165635941
ENSMUST00000107442,Agbl1,Day6,0.0022149468053041,0.00780558814126167
ENSMUST00000037206,Agbl2,Day12,6.4170890823334e-14,4.459547673669589e-11
ENSMUST00000200990,Agbl5,Day6,0.00815842622094487,0.0166064172492842
ENSMUST00000190052,Agfg1,Day12,0.0117912604955027,0.0206519569158894
ENSMUST00000100544,Agfg2,Day12,0.00600914985515899,0.0139028013352227
ENSMUST00000159742,Agl,Day12,0.0175463805243148,0.0263399689637861
ENSMUST00000049874,Agmo,Day3,0.00237158404885673,0.00810851635426504
ENSMUST00000097888,Ago1,Day6,0.0194596915174789,0.0281552271518867
ENSMUST00000069097,Ago3,Day12,6.4383079481589e-4,0.00393834760337411
ENSMUST00000154753,Agpat2,Day3,6.4170890823334e-14,4.459547673669589e-11
ENSMUST00000105389,Agpat3,Day12,0.00263062949522219,0.00858364025870104
ENSMUST00000024594,Agpat4,Day3,4.3292404501382e-4,0.00319131777235018
ENSMUST00000033847,Agpat5,Day12,0.00543163158443993,0.0130634590438074
ENSMUST00000105574,Agrn,Day3,0.0223731460329368,0.0307216326735202
ENSMUST00000194091,Agrp,Day6,6.34447533245375e-5,0.00122416701371534
ENSMUST00000063278,Agt,Day3,0.00165683183033782,0.00663754757743996
ENSMUST00000165598,Agtpbp1,Day12,0.0110497295868067,0.0199351304921526
ENSMUST00000030865,Agtrap,Day3,3.67697236436371e-7,1.1150697253445e-4
ENSMUST00000027768,Ahctf1,Day12,0.0116887980628618,0.0205635310915162
ENSMUST00000153530,Ahcyl1,Day3,0.00373041866979362,0.0103780312322649
ENSMUST00000150365,Ahcyl2,Day12,0.00853218948930301,0.0170754697158684
ENSMUST00000105525,Ahi1,Day12,7.3532409902465e-4,0.00421614466184329
ENSMUST00000021425,Ahsa1,Day12,0.0015662887047958,0.00642867006798042
ENSMUST00000001920,Aif1l,Day3,0.00113774064370076,0.00536945979336729
ENSMUST00000114945,Aifm1,Day6,0.0458719943588777,0.0471899654139051
ENSMUST00000105455,Aifm2,Day3,4.0790330089568e-4,0.00311078455818866
ENSMUST00000023448,Aifm3,Day3,3.3792956613598e-4,0.00283710581636399
ENSMUST00000162610,Aig1,Day12,7.9106651705307e-4,0.00438592696366129
ENSMUST00000100483,Aimp2,Day12,0.00840855088298176,0.0169261938975038
ENSMUST00000025767,Aip,Day3,0.00390626313401021,0.0107280696637701
ENSMUST00000114217,Ajm1,Day12,0.0339056309898476,0.0391158685954118
ENSMUST00000113278,Ak1,Day3,2.138906257143e-4,0.00225792240172567
ENSMUST00000152762,Ak2,Day6,0.00559770140602256,0.0133093363793708
ENSMUST00000025696,Ak3,Day3,0.0134725427724215,0.0222927367385926
ENSMUST00000045262,Ak5,Day12,2.86155763795648e-6,2.7337139435689e-4
ENSMUST00000084721,Ak6,Day6,0.00695771970360937,0.0150712943579807
ENSMUST00000173494,Ak9,Day12,0.024238895030029,0.0319824302212426
ENSMUST00000107904,Akap1,Day6,0.012421865078557,0.0213063355512314
ENSMUST00000108710,Akap10,Day12,0.00353637358785153,0.0101433816796859
ENSMUST00000215696,Akap12,Day3,0.0020212786818572,0.00745318585434263
ENSMUST00000208187,Akap13,Day3,0.00316577861590261,0.00952942431333409
ENSMUST00000095440,Akap3,Day3,0.00649372115398905,0.0144296118078239
ENSMUST00000154078,Akap5,Day12,0.0165257851641026,0.0253925679456099
ENSMUST00000095737,Akap6,Day12,1.86104781767504e-5,6.9624059945357e-4
ENSMUST00000100012,Akap7,Day12,2.7061539100214e-4,0.00253308418746539
ENSMUST00000235702,Akap8,Day12,0.00495645539428957,0.0123803138296151
ENSMUST00000141817,Akap9,Day12,0.00887833235393198,0.0175160002034449
ENSMUST00000038383,Akr1b10,Day3,1.0656862245983e-4,0.00158114972463573
ENSMUST00000040987,Akr1d1,Day6,7.9421790572997e-4,0.00438759905691015
ENSMUST00000128300,Akt1,Day12,0.0139672467606434,0.0228279182312788
ENSMUST00000107885,Akt1s1,Day3,0.00427133368269905,0.0113244969687778
ENSMUST00000167435,Akt2,Day12,0.00186490214295176,0.00709620083482501
ENSMUST00000211158,Akt3,Day6,0.0284837692457884,0.0353815330139924
ENSMUST00000074082,Alas1,Day3,0.00144851691411285,0.00616570574072702
ENSMUST00000134670,Alas2,Day12,0.0352671937431051,0.0401086926966446
ENSMUST00000023312,Alcam,Day12,3.25623905688133e-5,8.8551120548206e-4
ENSMUST00000107815,Aldh16a1,Day6,0.0202500735286343,0.028787926818355
ENSMUST00000025979,Aldh18a1,Day12,0.00116851178688337,0.0054582123495289
ENSMUST00000087638,Aldh1a1,Day12,0.00111703024688303,0.00531432383916423
ENSMUST00000032175,Aldh1l1,Day3,1.21028524697753e-5,5.7402509995865e-4
ENSMUST00000020497,Aldh1l2,Day12,2.8187890015041e-4,0.00259140024865601
ENSMUST00000031411,Aldh2,Day3,0.0013894933671792,0.00602876864168472
ENSMUST00000208086,Aldh3a2,Day12,0.00352002802366203,0.0101192849378606
ENSMUST00000051803,Aldh3b1,Day3,4.0113938195363e-5,9.7654998998152e-4
ENSMUST00000039818,Aldh4a1,Day12,0.0314902109561523,0.0373630074270786
ENSMUST00000037615,Aldh5a1,Day12,0.00208879557571906,0.00758044885396729
ENSMUST00000066208,Aldh7a1,Day3,8.94978963594806e-5,0.00143075111472444
ENSMUST00000028004,Aldh9a1,Day12,0.00370319153425269,0.0103637074778976
ENSMUST00000032934,Aldoa,Day12,8.28376442545409e-5,0.00137024417335094
ENSMUST00000017534,Aldoc,Day3,4.6658169437496e-4,0.0033233568017491
ENSMUST00000159328,Alg12,Day3,0.0434986011084316,0.0455466649848424
ENSMUST00000070801,Alg13,Day6,5.9227737629696e-4,0.00377649942229494
ENSMUST00000039442,Alg14,Day3,5.1217533220748e-4,0.00349721778498387
ENSMUST00000232458,Alg3,Day12,0.00853218948930301,0.0170754697158684
ENSMUST00000107004,Alg6,Day12,0.012370228974296,0.0212523719245095
ENSMUST00000232804,Alk,Day12,5.8213179250044e-4,0.00373297868140281
ENSMUST00000161712,Alkbh1,Day6,0.00257487363298292,0.00849460233398056
ENSMUST00000138107,Alkbh3,Day6,1.6196977404403e-4,0.00196474244090386
ENSMUST00000002737,Alkbh7,Day12,0.00911570457408883,0.0178296518176867
ENSMUST00000211933,Alkbh8,Day12,0.0328575603997036,0.0383779220004707
ENSMUST00000029662,Alpk1,Day3,5.0997456330348e-4,0.00349049985347467
ENSMUST00000155014,Als2cl,Day3,5.64097758568582e-5,0.00116214759227933
ENSMUST00000099945,Amd1,Day12,5.2138903585352e-4,0.00352911787372618
ENSMUST00000016034,Amdhd1,Day3,0.00500340412892974,0.0124233436209296
ENSMUST00000130520,Amdhd2,Day3,2.66340369536877e-6,2.706536051766e-4
ENSMUST00000084535,Amer1,Day6,0.0265730650135229,0.0339217996202347
ENSMUST00000225247,Amer2,Day12,0.0297083784418607,0.036315291732787
ENSMUST00000234500,Ammecr1l,Day12,0.00228328972494385,0.00795705978265517
ENSMUST00000095319,Amn1,Day6,0.0215971649842218,0.0300130793707321
ENSMUST00000143610,Amot,Day12,9.4258552874193e-4,0.00485224893610949
ENSMUST00000153965,Amotl2,Day6,0.00955636506305246,0.0183967150848317
ENSMUST00000090715,Ampd1,Day6,0.00587694262725846,0.0136986934015697
ENSMUST00000005829,Ampd3,Day12,3.4062647389521e-4,0.00284256631029238
ENSMUST00000197545,Amph,Day12,0.0128258184491624,0.0215975733013618
ENSMUST00000160675,Amt,Day3,0.0201719183806635,0.0287135300753135
ENSMUST00000060918,Amz1,Day12,0.0429789154804254,0.0453202146009544
ENSMUST00000103061,Amz2,Day3,0.00173538635508008,0.00680520334971157
ENSMUST00000134485,Anapc1,Day12,1.2864624749009e-4,0.00175041104249778
ENSMUST00000026128,Anapc11,Day12,0.00295321003906002,0.00916837272092233
ENSMUST00000106978,Anapc15,Day3,5.3475154522031e-4,0.00357121374407264
ENSMUST00000183113,Anapc16,Day12,0.00367276158722374,0.0103244369381415
ENSMUST00000154980,Anapc4,Day12,0.0237160842452171,0.0317601332023407
ENSMUST00000200058,Anapc5,Day12,0.00485925357389427,0.0122352447202785
ENSMUST00000031422,Anapc7,Day6,0.0473575555116963,0.0482641975679995
ENSMUST00000163388,Angel1,Day12,0.018863269942972,0.0276046170877086
ENSMUST00000022921,Angpt1,Day12,0.00208813283326426,0.00758044885396729
ENSMUST00000033846,Angpt2,Day3,0.0020260964705151,0.00746407525443766
ENSMUST00000027885,Angptl1,Day3,8.4993156700552e-4,0.00458404212169646
ENSMUST00000143252,Angptl2,Day3,0.0208206821388254,0.0293431272880845
ENSMUST00000117296,Ank1,Day12,3.2102479370743e-4,0.00276119950410586
ENSMUST00000182994,Ank2,Day12,1.29352811644168e-5,5.8974863896538e-4
ENSMUST00000182992,Ank3,Day12,6.5763555379128e-7,1.557501956061e-4
ENSMUST00000197188,Ankle2,Day6,0.00496396768053353,0.0123898008636836
ENSMUST00000226100,Ankra2,Day6,0.00234440667534908,0.00804583326596566
ENSMUST00000098333,Ankrd11,Day12,1.7040815211322e-4,0.00202151564407229
ENSMUST00000150766,Ankrd12,Day12,0.00108193257828315,0.00524163404894428
ENSMUST00000092892,Ankrd13b,Day6,0.0419772153690021,0.0447069932272992
ENSMUST00000056108,Ankrd16,Day6,6.220532722786e-4,0.00388220616516181
ENSMUST00000196919,Ankrd17,Day6,0.0460342288576601,0.0472815256625477
ENSMUST00000193083,Ankrd23,Day12,0.0333638451346597,0.0387610239418448
ENSMUST00000137978,Ankrd24,Day3,0.00875413670380576,0.0173685612734608
ENSMUST00000112830,Ankrd26,Day12,0.0271252063889365,0.0343941087028548
ENSMUST00000227878,Ankrd28,Day12,0.00352723963648338,0.0101244373044909
ENSMUST00000142066,Ankrd29,Day12,0.0018448849649928,0.00704443225020103
ENSMUST00000061594,Ankrd34b,Day12,0.00456273060006951,0.0117836197368247
ENSMUST00000053558,Ankrd37,Day6,0.0181846085039752,0.026984351957819
ENSMUST00000107818,Ankrd40,Day3,0.00158003227539705,0.00645545979403745
ENSMUST00000126305,Ankrd42,Day3,6.3806629841634e-4,0.00391926333776037
ENSMUST00000179030,Ankrd44,Day12,0.0035435120913343,0.0101536144816204
ENSMUST00000228630,Ankrd46,Day12,0.0305636769991019,0.0369279402927739
ENSMUST00000216372,Ankrd49,Day6,0.00130342077943013,0.00581628668040334
ENSMUST00000094300,Ankrd50,Day12,0.00744153209019094,0.0156830856886566
ENSMUST00000084750,Ankrd6,Day12,0.00561710440736607,0.0133380406588482
ENSMUST00000043459,Ankrd9,Day12,0.00785008385965369,0.0161935403355141
ENSMUST00000099364,Anks1b,Day12,6.16257484309379e-6,4.1370786411086e-4
ENSMUST00000023157,Anks3,Day6,0.00632495818147427,0.0143250265483792
ENSMUST00000099091,Ankub1,Day3,0.018782605109633,0.0275243506783192
ENSMUST00000134233,Ankzf1,Day6,0.0102492369731755,0.0191403268866844
ENSMUST00000215486,Anln,Day3,0.00695226078309297,0.0150610996399619
ENSMUST00000042546,Ano10,Day3,0.00647887538866931,0.0144296118078239
ENSMUST00000099623,Ano3,Day12,0.00650061027836957,0.0144405898692083
ENSMUST00000182790,Ano4,Day12,2.74026410362893e-6,2.7337139435689e-4
ENSMUST00000071874,Ano6,Day3,9.3727920740072e-4,0.00484995949744711
ENSMUST00000213382,Ano8,Day6,0.0205347997844498,0.0290647067170471
ENSMUST00000136603,Anp32a,Day3,0.00315736674205414,0.00952875382120228
ENSMUST00000169426,Anp32e,Day12,0.00494684762609143,0.0123671190652286
ENSMUST00000031281,Antxr2,Day3,5.66389327887329e-5,0.00116388936320995
ENSMUST00000025561,Anxa1,Day3,2.93178082499956e-5,8.5499991526053e-4
ENSMUST00000022416,Anxa11,Day3,0.00173892371518336,0.00681240128389018
ENSMUST00000034756,Anxa2,Day3,4.2860857504845e-4,0.0031737331223066
